第一次
369,"近义词汉语:螺钉,螺丝,螺丝钉"
370,"近义词汉语:五谷,庄稼,谷物,粮食作物俄语"
371,"近义词汉语:合同,合约葡萄牙语"
372,"近义词汉语:后门,方便之门法语"
373,"近义词汉语:密封,封德语"
374,"近义词汉语:封条,封皮西班牙语"
375,"近义词汉语:手,两手,双手俄语近义词汉语:者,手,匠,客,主,子,家,夫,翁,汉,员,分子,鬼,货,棍,徒俄语"
376,"近义词汉语:剥,扒,揭,剥离,剖开,扒开俄语"
377,"近义词汉语:木棒,木棍"
378,"近义词汉语:电木,酚醛,塑料,酚醛塑料,塑"
379,"近义词汉语:固定,恒定,永恒,铁定,一定,稳定,稳,恒,一贯,原则性,固化,定点,定位,锚固,定势,稳住俄语"
380,"近义词汉语:前,前面,前边,前头,前方,头里,先头,眼前,面前俄语近义词汉语:事先,之前,前,事先,前面,前头,先头,头里,事前,有言在先德语近义词汉语:将来,未来,明日,明天,明朝,前,来日,他日,明晚,明晨德语"
381,"近义词汉语:控制,统制,宰制,主宰,支配,操纵,摆布,掌握,左右,牵线,驾御,控,控管俄语近义词汉语:支配,决定,主宰,驾御,控制,宰制,操纵,操,说了算俄语近义词汉语:克制,抑制,控制,自制,自持,抑止,压抑,按压,按捺,按,捺,压,平,憋,止,克,克服,相生相克,相依相克俄语"
382,"近义词汉语:臂,胳膊,胳臂,臂膀,臂膊,膀子,膀臂,膀,肱,膊,前肢,手臂,双臂,上肢俄语"
383,"近义词汉语:太子,皇太子,东宫,储君,皇储,殿下,春宫,王储德语"
384,"近义词汉语:人参,参,西洋参,高丽参,丹参,党参,红参,苦参,沙参,太子参,土党参,玄参,长白参,洋参英语"
385,"近义词汉语:外胎,外带英语"
386,"近义词汉语:阀,阀门,凡尔,活门,截门俄语"
387,"近义词汉语:邮寄,付邮,邮,寄,投,邮递,邮发法语"
388,"近义词汉语:箔,膜,衣,箔条德语"
389,"近义词汉语:维生素,维他命汉语:维生素,烟酸葡萄牙语"
390,"近义词汉语:浆洗,浆,换洗,涮洗,洗煤,洗手,洗衣,漂洗,雪洗,淘洗"
391,"近义词汉语:搅拌,拌和,搅和,搅动,打,搅,拌,馇,洗法语"
392,"近义词汉语:开水,滚水,白开水,白水,热水,汤,沸水,凉白开"
393,"近义词汉语:空调机,空调"
394,"近义词汉语:回,章,节,段,章节,条块,区块,回目俄语近义词汉语:截,段,段落,段子俄语"
395,"近义词汉语:内燃机,摩托,热机"
396,"近义词汉语:石膏,生石膏,熟石膏葡萄牙语"
397,"近义词汉语:岳父,岳丈,丈人,泰山,岳,老丈人,娘家人西班牙语近义词汉语:元老,长者,泰山,泰斗,泰山北斗,鲁殿灵光英语"
398,"近义词汉语:模具,胎具德语"
399,"近义词汉语:机件,器件,零件,组件,零部件西班牙语"
400,"近义词汉语:饮料,饮,饮品英语"
401,"近义词汉语:园圃,园,园子,园田,圃,田园,庭园"
402,"近义词汉语:番茄,西红柿西班牙语"
403,"近义词汉语:石油,原油俄语"
404,"近义词汉语:儿童,孩童,稚童,童稚,童子,孩子,孩儿,孩子家,小儿,小人儿,雏儿,幼儿,娃儿,娃娃,娃子,小子,小小子,竖子,孺子,稚子,童蒙,幼,童,孩,小,孺,囡,小朋友,小不点儿,少年儿童,童男童女,报童,少儿,小孩,小孩子,幼童,小娃,文童,伢儿,女孩儿,毛孩子,小家伙英语"
405,"近义词汉语:婴儿,婴孩,婴,新生儿,产儿,赤子,乳儿,毛毛,小儿,早产儿,婴幼儿德语"
406,"近义词汉语:大豆,毛豆,黄豆英语"
407,"近义词汉语:下,记,把,一下汉语:下,生,产,产卵,下蛋汉语:下,投,投放,撂下,施放,排放,置之脑后汉语:下,下面,下边,下头,底下,底,脚,下部俄语近义词汉语:时候,时节,时分,时刻,天时,天道,早晚,当儿,时光,辰光,时,际,上,下,时段俄语近义词汉语:以后,之后,后,往后,而后,尔后,日后,今后,此后,从此以后,嗣后,随后,过后,后来,后头,下,事后,其后,然后,从此,自此葡萄牙语"
408,"近义词汉语:氨水,氢氧化铵英语"
409,"近义词汉语:生活,过活,过日子,吃饭,起居,饮食起居,衣食住行,安身立命,安家立业,度日,食宿汉语:生活,日子,光阴,光景,小日子俄语近义词汉语:活,生,生活,生存,在世,健在,存,在,活着俄语近义词汉语:活计,活路,活,生活,劳动,体力劳动,活儿法语"
410,"近义词汉语:冬装,冬衣,寒衣,棉衣"
411,"近义词汉语:灰,灰溜溜,灰不溜秋,灰色俄语"
412,"近义词汉语:飞轮,飞法语"
413,"近义词汉语:甲壳,甲,壳,介,厣,盖,盖子,壳子,硬壳英语近义词汉语:外壳,壳,壳子西班牙语"
414,"近义词汉语:冷,寒冷,冰冷,冰凉,冻,寒,冷冰冰,阴冷,僵冷俄语近义词汉语:暗中,暗暗,暗自,暗,冷,偷,私下里,私自,幕后,背后,背地里,暗地里,骨子里,悄悄,偷偷,鬼祟,鬼鬼祟祟,鬼头鬼脑,贼头贼脑,探头探脑,偷偷摸摸,不声不响,一声不响,秘而不宣,不露声色,不动声色,默默,潜,私下,体己,不可告人,悄悄的德语近义词汉语:冷淡,冷漠,冰冷,淡漠,淡然,淡淡,淡,冷,冷冰冰,冷言冷语,阴阳怪气,似理非理,漠不关心,冷眉冷眼,生冷,冷酷,漠然,漠然视之,见外,冷艳,冷峻俄语近义词汉语:冷却,冷,凉,激,镇,制冷,降温,气冷俄语近义词汉语:冷门,冷,滞,背时,吃不开,无人问津,爆冷门英语"
415,"近义词汉语:钢,钢铁,钢材俄语近义词汉语:磨,钢,鐾,砺,砣,研,擂,错,打磨,研磨,磨擦,磨刀,碾碎俄语"
416,"近义词汉语:天鹅,鹄,鸿鹄,大天鹅"
417,"近义词汉语:底片,底版,底板法语"
418,"近义词汉语:标准,基准,准绳,绳墨,准,法,谱,极,准谱儿,定准,规则,规范,条件,原则,尺度,尺码,准星,格木,参考系,标准化,规格,格,口径,尺度俄语近义词汉语:准确,准,精确,确切,标准,规范,纯正,纯粹,可靠,靠得住,毫厘不爽,准确无误,准儿,高精度俄语近义词汉语:正规,正式,正经,正统,规范,标准,专业,科班,明媒正娶,正儿八经,正规化,业内俄语"
419,"近义词汉语:益处,好处,利益,裨益,补益,便宜,益,补,裨,利,润,实益,功利,进益,义利法语"
420,"近义词汉语:开水,滚水,白开水,白水,热水,汤,沸水,凉白开"
421,"近义词汉语:太阳,阳,日,日头,红日俄语近义词汉语:日光,阳光,太阳,晖,昱,烨,熹德语"
422,"近义词汉语:离合器,靠背轮"
423,"近义词汉语:气管,呼吸道,上呼吸道,支气管葡萄牙语"
424,"近义词汉语:银元,银洋,洋,洋钱,光洋,现洋,现大洋,大洋,花边,袁头,大头,鹰洋,金元,银圆,元宝"
425,"近义词汉语:蓝,蔚蓝,天蓝,碧蓝,宝蓝,蓝盈盈,蓝晶晶,蔚德语"
426,"近义词汉语:落花生,花生,长生果,仁果,水花生英语"
427,"近义词汉语:医学,医术,医道汉语:医学,医英语"
428,"近义词汉语:像,形象,影像俄语"
429,"近义词汉语:诊断,确诊葡萄牙语"
430,"近义词汉语:相关,相干,有关,连带,连锁,系,休戚相关,息息相关,骨肉相连,呼吸相通,血脉相通,唇齿相依,辅车相依,痛痒相关,诖,不无关系葡萄牙语"
431,"近义词汉语:岩石,岩,岩层俄语"
432,"近义词汉语:表皮,浮皮,面皮,外皮德语"
433,"近义词汉语:酸,酸软,酸溜溜汉语:酸,酸溜溜,酸度,发酸俄语"
434,"近义词汉语:辣,辛,辛辣,麻辣,辣丝丝,辣乎乎,辣味俄语"
435,"近义词汉语:摄影,留影,拍摄,拍照,照相,照,摄,拍,摄像,摄录,录像法语"
436,"近义词汉语:乌鳢,乌鱼,黑鱼"
437,"近义词汉语:刺绣,绣花,扎花,绣,挑,挑花德语"
438,"近义词汉语:保护,掩护,卫护,护卫,护,保安,保障,维护俄语"
439,"近义词汉语:好心,善心,好意,善意,美意,爱心德语近义词汉语:仁慈,仁爱,慈善,慈祥,慈悲,慈,仁,脸软,手软,心慈面软,慈眉善目,大慈大悲,菩萨心肠,慈爱,慈和,仁义,爱心,心慈手软德语"
440,"近义词汉语:团体,组织,集体,伙,社,团,团队,团伙,集团,团组织俄语"
441,"近义词汉语:烤,炕,燔,炙,烘制俄语"
442,"近义词汉语:向日葵,葵花,朝阳花,向阳花,葵德语"
443,"近义词汉语:友谊,情谊,交谊,交情,友情,情分,交,谊,义,雅俄语近义词汉语:非常,异常,特别,格外,分外,十分,十二分,万分,不胜,百般,百倍,充分,老大,好生,好不,那个,要命,不行,可怜,了不得,不得了,够劲儿,够呛,很,甚,颇,挺,好,老,生,深,良,殊,煞,大,雅,綦,稀,绷,酷,怪,蛮,杀,死,慌,坏,不可开交,死去活来,甚为,煞是,深深的俄语近义词汉语:雅致,雅观,文雅,清雅,淡雅,古雅,雅,大雅,幽雅,优雅,典雅无华法语近义词汉语:贵,尊,雅,玉,台,华,令,贤,大,高,宝,钧,惠,光,俯,垂,高高,醇雅,俊雅俄语"
444,"近义词汉语:均匀,匀称,匀净,匀溜,匀整,匀实,匀和,停匀,平均,均衡,平衡,匀,均,年均,户均,人均,随遇平衡,动态平衡,均一,人平法语近义词汉语:都,净,全,统,均,备,皆,俱,咸,胥,佥,全都,通通,通统,统统,一总,清一色俄语"
445,"近义词汉语:混凝土,砼德语"
446,"近义词汉语:三,叁,仨俄语"
447,"近义词汉语:瓦垄,瓦楞"
448,"近义词汉语:双,偶,对,夹,复,俪,骈,对偶,双料,双双,对仗俄语近义词汉语:对,迎,当,冲,给,劈,照,面,面对,直面,相向汉语:对,双,副俄语"
449,"近义词汉语:倾,倾斜,歪斜,打斜,斜,歪,侧俄语近义词汉语:侧面,侧,边俄语"
450,"近义词汉语:收获,果实,成果,硕果,结晶,名堂,一得之功,胜利果实,战果,胜果俄语近义词汉语:晶体,晶,结晶体,结晶,晶粒英语"
451,"近义词汉语:彩电,彩色电视"
452,"近义词汉语:音信,音问,音讯,音息,消息,信息,信,音,音尘德语近义词汉语:声音,声响,音响,响声,声息,响动,动静,声,音,响,涛,籁,声浪,鸣响俄语近义词汉语:口气,口风,口吻,话音,语气,音,文章,言外之意,弦外之音英语"
453,"近义词汉语:男女,士女,儿女,红男绿女,男男女女,少男少女3子女近义词汉语:子女,儿女,孩子,男女,骨血,囡,亲骨肉,胎,孩英语"
454,"近义词汉语:裤子,裤,下身,小衣法语"
455,"近义词汉语:金黄,金色"
456,"近义词汉语:宽度,宽窄,幅度,幅面,开间,肥瘦,宽,幅,大幅度,调幅,幅宽,增幅,涨幅,升幅,步幅,播幅,增长率,步长,宽幅,净宽,单幅,小幅德语"
457,"近义词汉语:和,同,与,跟,暨,及,以及俄语近义词汉语:柔和,平和,温和,顺和,中和,和婉,轻柔,温柔,优柔,温情,和缓,平缓,和平,软和,软,文,缓,婉,和,温文尔雅,和风细雨,中庸,低缓,温婉,温软德语近义词汉语:唱酬,酬和,唱和,步韵,和,一唱一和4和数近义词汉语:和数,和5次近义词汉语:次,度,回,道,番,趟,遍,巡,和,水,历届俄语"
458,"近义词汉语:平,平行俄语近义词汉语:平坦,平缓,坦缓,坦,平,平滑,平正,平整,平展,平易,坦荡,一马平川,平平整整,坦坦荡荡法语近义词汉语:克制,抑制,控制,自制,自持,抑止,压抑,按压,按捺,按,捺,压,平,憋,止,克,克服,相生相克,相依相克俄语"
459,"近义词汉语:芡实,鸡头米"
460,"近义词汉语:主人,主,东家,东道主,东,地主,主人公,东道,主人家,主子,庄家,东道国,主人翁法语近义词汉语:主意,主见,主心骨,主,意见,呼声,呼吁,主张俄语近义词汉语:主张,主持,主,力主,看好,着眼于法语近义词汉语:预示,预兆,预告,主,兆德语近义词汉语:者,手,匠,客,主,子,家,夫,翁,汉,员,分子,鬼,货,棍,徒俄语"
461,"近义词汉语:消极,被动,消沉,低沉,低落,无所作为,听天由命,得过且过,与世无争,看破红尘,四大皆空,甘居中游,知难而退,做一天和尚撞一天钟,半死不活俄语"
462,"近义词汉语:热风,焚风"
463,"近义词汉语:电动机,马达,电机"
464,"近义词汉语:皮革,皮子,革,皮,韦,皮张西班牙语"
465,"近义词汉语:绘画,美术,图画,画图,丹青,画,图,美工,画片,图案,图腾,画画汉语:绘画,描画,描绘,画,绘,写,描,打,写生,点染,画画,作画葡萄牙语"
466,"近义词汉语:刀,刀子,刀片俄语"
467,"近义词汉语:结冰,冻结,上冻,冰冻,冻,冷凝,封冻,凝冻,冷冻法语"
468,"近义词汉语:仪表,仪容,仪态,仪观,仪,人品汉语:仪表,仪器,仪,计,表俄语"
469,"近义词汉语:同心,齐心,一条心,齐心合力,同心同德,同心协力,戮力同心,众志成城,同仇敌忾,敌忾同仇,并力,上下一心,上下齐心法语"
470,"近义词汉语:只,单,独,光,止,就,仅,但,才,徒,特,惟,单单,仅仅,不过,偏偏,惟独,单独,独自,唯有,只有,只是,无非,单纯,一味,惟有俄语近义词汉语:艘,只,条3个近义词汉语:个,只,每支德语近义词汉语:单,只,孤,独,寡,个,单瓣俄语"
471,"近义词汉语:铁,黑金俄语近义词汉语:武器,火器,军火,军械,器械,战具,兵戎,兵器,甲兵,兵,铁,械,刀兵,刀枪,枪炮,枪杆子,家伙英语"
472,"近义词汉语:夹,挟,夹馅,裹挟汉语:夹,夹子俄语"
473,"近义词汉语:文具,文房四宝,笔墨纸砚英语"
474,"近义词汉语:椅子,椅,交椅西班牙语"
475,"近义词汉语:工场,作坊,作,坊,房,小器作"
476,"近义词汉语:镜头,画面,映象英语"
477,"近义词汉语:唤醒,唤起,提醒,提拔,发聋振聩,提示,抛砖引玉法语"
478,"近义词汉语:合并,归并,归拢,归总,统一,集合,汇合,联合,联结,联,合,合而为一汉语:合并,合,并,拼,融为一体,拼制,并线,集成,合二为一,一统,合二而一,融会,并轨,购并,三合一,并入,合龙,合拢,合一英语"
479,"近义词汉语:叶,叶子,叶片,箬,藿,菜叶,桑叶,树叶,霜叶俄语近义词汉语:纸牌,叶子西班牙语"
480,"近义词汉语:郁金,郁金香"
481,"近义词汉语:内衣,小衣裳,小褂英语"
482,"近义词汉语:优越,优胜,优惠,优厚,优渥,优胜劣败,优于,优惠待遇,优化,有过之而无不及,特惠,价廉质优,从优英语"
483,"近义词汉语:版本,本子,本,版英语"
484,"近义词汉语:棉花,棉,草棉俄语"
485,"近义词汉语:花布,印花布德语"
486,"近义词汉语:气量,器量,度量,量,心气,度,心胸,心路,心地,心眼儿,胸襟,胸怀,襟怀,肚量俄语近义词汉语:推测,揣测,忖度,揣度,推度,测度,推想,想来,想见,推理,推求,推断,推论,度,想,揆,揆度,以己度人,测算,审度,揣摸,由此可知法语近义词汉语:限度,限,度,止,边,止境,底止,限止,界限,穷尽,尽头,无尽,底限俄语近义词汉语:次,度,回,道,番,趟,遍,巡,和,水,历届俄语"
487,"近义词汉语:四,肆俄语近义词汉语:第四,四,季德语"
488,"近义词汉语:立国,开国,建国"
489,"近义词汉语:同意,认可,可以,首肯,可,认同感,也好,可不,仝法语"
490,"近义词汉语:种类,类别,品类,类型,门类,部类,项目,品种,花色,色,种,类,列,路,档,型,档次,档级,品目葡萄牙语"
491,"近义词汉语:贴,粘,胶,糊,粘贴,胶合,粘合,贴边,贴补法语"
492,"近义词汉语:红,赤,朱,丹,茜,绯,彤,绛,通红,鲜红,血红,火红,朱红,赤红,猩红,殷红,潮红,嫣红,红润,红彤彤,红通通,红扑扑,红艳艳,红不棱登,红光光俄语近义词汉语:红利,花红,红英语近义词汉语:著名,闻名,有名,知名,出名,老牌,名牌,头面,响当当,名,红,红得发紫,赫赫有名,举世闻名,闻名遐尔,鼎鼎大名,大名鼎鼎,如雷贯耳,出头露面,显赫一时,名噪一时,名震中外,举世瞩目,名满天下,名扬天下,尽人皆知,妇孺皆知,老少皆知,资深,饮誉,声名远播,广为人知,煊赫,名优特,甲天下,遐迩闻名,闻名遐迩,声震寰宇,极负盛誉,显赫,享誉英语近义词汉语:革命,红色,红,赤,辛亥革命,又红又专,代代红,新民主主义革命汉语:革命,变革,打天下,打江山葡萄牙语"
493,"近义词汉语:号码,号子,号,码,码子,数码,编号英语近义词汉语:数量,数,数目,数码,数额,额数,多少,多寡,数据法语"
494,"近义词汉语:阴道,膣德语"
495,"近义词汉语:象,大象俄语"
496,"近义词汉语:快,速,疾,飞,快速,高速,迅速,神速,迅猛,火速,飞速,全速,迅捷,敏捷,矫捷,便捷,轻捷,迅疾,麻利,快当,飞快,飞跃,长足,灵通,劈手,飞针走线,急若流星,很快,迅,不会儿,快快,霎时,短平快,高效,快捷俄语"
497,"近义词汉语:关,关闭,闭,合,掩,阖,密闭,虚掩,关掉,闭合,封关,闭锁德语近义词汉语:倒闭,关闭,停闭,停歇,关门,关张,关,关门大吉,闭馆德语"
498,"近义词汉语:阀,阀门,凡尔,活门,截门俄语"
499,"近义词汉语:离别,分别,作别,别离,分离,分开,分手,解手,诀别,分袂,暌违,仳离,别离,合久必分法语"
500,"近义词汉语:不凡,非凡,别致,了不起,不简单,不同凡响,高视阔步,匪夷所思,卓尔不群,非同一般,出口不凡,气度不凡,不拘一格,身手不凡,惊世骇俗,超能,超自然,超导"
501,"近义词汉语:天然,自然,天生,天赋,天禀,先天,生就,原始,天,原,生,自发,原貌,原状,原生态,纯天然,先天性,任其自然德语"
502,"近义词汉语:车,车辆,车子,舆,轸俄语近义词汉语:汲,吸,戽,车,汲水俄语"
503,"近义词汉语:化学纤维,化纤"
504,"近义词汉语:板,板结,板实汉语:板,板子,板材,板坯俄语近义词汉语:拍板,鼓板,檀板,板汉语:拍板,击节,打拍子英语近义词汉语:刻板,古板,死板,呆板,死,板,一板一眼,板板六十四,划一不二,依样画葫芦,胶柱鼓瑟,刻舟求剑,守株待兔,按图索骥,食古不化,率由旧章,毒化,死脑筋,死心塌地,固执己见,不到黄河心不死,不识抬举,拘于,姜太公钓鱼德语近义词汉语:节拍,拍子,板眼,板,点子,节奏,旋律,音频,韵律,辙口法语"
505,"近义词汉语:增强,加强,提高,增高,增进,增长,滋长,如虎添翼,三改一加强德语"
506,"近义词汉语:深处,奥英语"
507,"近义词汉语:幼小,幼稚,幼,稚,弱,雏,子,仔,乳,嫩,口轻,粉嫩,幼雏,幼驹,鸡雏,低幼,毛头法语近义词汉语:乳房,乳,奶,奶子,胸部法语"
508,"近义词汉语:短,短小,短巴巴,短出出,短粗,短撅撅,短短的俄语近义词汉语:缺点,缺欠,欠缺,缺陷,短处,短,瑕疵,疵瑕,瑕玷,毛病,通病,症结,瑕,疵,弱点,弱项,先天不足,疵点,败笔,老毛病德语近义词汉语:短促,短暂,急促,局促,在望,短,浅,为期不远,指日可待,五日京兆,一朝一夕,墨迹未干,尸骨未寒,曾几何时,兔子尾巴长不了,不久,短短,短命,短跑,即期,一朝,好景不长法语近义词汉语:缺少,短少,短缺,缺欠,短欠,缺乏,缺,乏,短,少,亏,欠,差,短斤缺两,不够,紧缺,缺失,匮缺德语"
509,"近义词汉语:年龄,年纪,年岁,岁数,春秋,年华,年事,年,岁,庚,龄,齿西班牙语近义词汉语:牙,牙齿,齿俄语"
510,"近义词汉语:养母,义母,干娘,干妈"
511,"近义词汉语:海带,昆布"
512,"近义词汉语:鱼腥草,蕺"
513,"近义词汉语:熟,熟透,黄,黄熟,烂熟俄语近义词汉语:成熟,熟,稔,秋德语近义词汉语:深沉,沉沉,透,深,沉,熟,酣,香,甜,香甜,府城,侯门如海法语近义词汉语:熟练,纯熟,娴熟,圆熟,烂熟,熟,纯,稳练,谙练,在行,内行,懂行,见长,训练有素,科班出身,滚瓜烂熟,炉火纯青,目无全牛,游刃有余,驾轻就熟,运用自如,挥洒自如,如臂使指,得心应手,滚瓜流油,熟能生巧,自如,运用裕如,融汇贯通俄语"
514,"近义词汉语:核桃,胡桃"
515,"近义词汉语:芝麻,麻俄语"
516,"近义词汉语:瓶,瓶子俄语"
517,"近义词汉语:百合花,百合法语"
518,"近义词汉语:衣服,衣物,衣着,衣裳,衣衫,服,装,衣,服装,服饰,衣装,行头,行装葡萄牙语近义词汉语:箔,膜,衣,箔条德语"
519,"近义词汉语:盒子,匣子,盒,匣,匦,函,椟德语"
520,"近义词汉语:票据,票,券2单据近义词汉语:单据,票据,单子,单,契据,契约,字据,字,票,票子,券,票证法语"
521,"近义词汉语:收缩,抽缩,抽,缩,缩合俄语近义词汉语:缩,收缩,收拢法语"
522,"近义词汉语:废物,废料,废品,破烂,破铜烂铁,杂质,下脚,垃圾,渣滓,废弃物,滓,渣,污物,排泄物,污染源,垃圾堆俄语"
523,"近义词汉语:工具,器,家伙,家什俄语"
524,"近义词汉语:金,金子,黄金俄语"
525,"近义词汉语:苗,秧,栽,苗子,幼苗,秧苗,秧子,栽子,幼株,苗木,小苗俄语近义词汉语:萌芽,胚芽,幼芽,幼苗,嫩苗,苗子,新苗,苗,萌英语"
526,"近义词汉语:云集,荟萃,集大成,鸾翔凤集,济济一堂,群蚁附膻英语"
527,"近义词汉语:到达,抵达,达,抵,至,到葡萄牙语近义词汉语:来,来到,到来,过来,到,莅,至,临,来临,驶来,赶到,赶来俄语近义词汉语:到,至,及,暨,迄,顶,届,交俄语"
528,"近义词汉语:到,至,及,暨,迄,顶,届,交俄语近义词汉语:全面,全盘,通盘,周全,周到,周至,周,到,圆,到家,两全,双全,十全,万全,健全,完善,完美,完满,圆满,一揽子,面面俱到,统筹兼顾,具体而微,应有尽有,包罗万象,森罗万象,无所不包,无微不至,一应俱全,宏观,尺幅千里,两手,百科法语近义词汉语:到达,抵达,达,抵,至,到葡萄牙语近义词汉语:出席,列席,参加,到,与,到场,在场,到会,与会,在座,到庭,赴会,到位,临场,在座葡萄牙语近义词汉语:到期,到时,届时,届期,届,到,临,到点,截稿西班牙语"
529,"近义词汉语:畅通,通畅,畅达,通达,无阻,交通,通,通行无阻,四通八达,直通,畅通无阻,风雨无阻,畅行,通行,风里来雨里去,畅行无阻法语"
530,"近义词汉语:自动,机动,电动,机关,半自动,从动,活动,自行,全自动,键钮,自发性俄语近义词汉语:灵活,活,活动,活络,机动,变通,回旋,权益,从权,权变,灵活机动,活字,活用,权宜,因地制宜,活泼泼俄语近义词汉语:钻营,钻谋,运动,活动,走内线,走后门,钻门子,蝇营狗苟,上供法语近义词汉语:移动,运动,活动,挪动,位移,挪,动,走,倒,移位,举手投足,挪窝,平移,移步俄语"
531,"近义词汉语:便利,便当,便,方便,省便,省事,轻便,简便,近便,稳便,灵便,活便,便捷,近水楼台先得月,便民,地利,简便易行,两便,省心俄语"
532,"近义词汉语:破烂,破碎,破损,破败,破绽,褴褛,麻花,烂,破,败,敝,百孔千疮,千疮百孔,破烂儿,破破烂烂,破相,烂乎乎,破烂不堪俄语"
533,"近义词汉语:记录,记要,纪录,纪要汉语:记录,笔录,著录,记下俄语"
534,"近义词汉语:男人,男子,男子汉,男儿,汉子,汉,士,丈夫,官人,男人家,光身汉,须眉,壮汉,男士英语"
535,"近义词汉语:生命力,活力,精力,生气,生机,元气,血气,生机勃勃,肥力英语"
536,"近义词汉语:印刷,印俄语"
537,"近义词汉语:绘画,美术,图画,画图,丹青,画,图,美工,画片,图案,图腾,画画汉语:绘画,描画,描绘,画,绘,写,描,打,写生,点染,画画,作画葡萄牙语"
538,"近义词汉语:钢板,誊写钢版俄语"
539,"近义词汉语:黄,蜡黄,苍黄,昏黄,焦黄,枯黄,黄灿灿,黄澄澄,金煌煌,棕黄,发黄俄语近义词汉语:熟,熟透,黄,黄熟,烂熟俄语近义词汉语:失败,挫败,破产,砸锅,受挫,挫折,跌交,败,黄,垮,踬,砸,栽跟头,功亏一篑,功败垂成,败诉,寡不敌众,栽斤头,夭,成不了,败退,惜败,难倒,告负,未果,没戏,吃败仗法语"
540,"近义词汉语:繁荣,景气,发达,兴旺,旺,盛,兴盛,繁盛,昌盛,强盛,鼎盛,日隆旺盛,炽盛,全盛,兴隆,荣华,昌明,蓬勃,勃勃,沸腾,热火朝天,人欢马叫,万马奔腾,百废俱兴,欣欣向荣,繁荣昌盛,万古长青,根深叶茂,本固枝荣,如日中天,方兴未艾,蒸蒸日上,云蒸霞蔚,气象万千,百花齐放,满园春色,万紫千红,盛极一时,勃,勃然,昌,兴旺发达,树大根深,春色满园,红红火火,生机勃勃,万紫千红春满园,千花竞秀,生机蓬勃,生机盎然,兴邦,蓬勃向上,蓬蓬勃勃俄语近义词汉语:光荣,荣耀,荣,荣誉,荣华,荣幸,光耀,体面,好看,体体面面,威兴我荣,无上光荣俄语"
541,"近义词汉语:富裕,富有,有钱,殷实,富贵,趁钱,富足,富庶,丰足,富饶,丰饶,穰穰,丰盈,丰裕,丰厚,厚实,优裕,余裕,宽裕,充盈,红火,富,宽,松,从容,方便,松动,活络,宽绰,有余,绰有余裕,绰绰有余,家给人足,丰衣足食,万贯家财,腰缠万贯,堆金积玉,金玉满堂,荣华富贵,财大气粗,富国,极富葡萄牙语"
542,"近义词汉语:水泵,抽水机"
543,"近义词汉语:自动,机动,电动,机关,半自动,从动,活动,自行,全自动,键钮,自发性俄语"
544,"近义词汉语:自动,机动,电动,机关,半自动,从动,活动,自行,全自动,键钮,自发性俄语"
545,"近义词汉语:切割,割德语"
546,"近义词汉语:酒精,乙醇俄语"
547,"近义词汉语:消毒,杀菌德语"
548,"近义词汉语:也许,或许,容许,或者,或,可能,恐怕,恐,想必,兴许,说不定,或是,谅必,莫不,指不定,唯恐英语近义词汉语:或者,或,抑或,还是,要么,要,抑法语"
549,"近义词汉语:卡子,卡,关卡俄语"
550,"近义词汉语:用于,用来,用以"
551,"近义词汉语:结冰,冻结,上冻,冰冻,冻,冷凝,封冻,凝冻,冷冻法语"
552,"近义词汉语:把,把手,把子,耳子,襻,把儿,靠手,提手,提梁,轩辕汉语:把,把子,捆,束,卷,扎,一小撮,括汉语:把,将,管,拿俄语"
553,"近义词汉语:图,图形,图样,图片,图纸,图表,图籍俄语近义词汉语:绘画,美术,图画,画图,丹青,画,图,美工,画片,图案,图腾,画画汉语:绘画,描画,描绘,画,绘,写,描,打,写生,点染,画画,作画葡萄牙语近义词汉语:祈求,企求,希冀,希图,觊觎,贪图,图,眼热,热中西班牙语近义词汉语:意图,图,企图,打算,意向,用意,作用,意,来意,表意葡萄牙语近义词汉语:策划,谋划,计谋,图谋,谋划,图,企图,深谋远虑,策动,要图,异图,广谋从众法语"
554,"近义词汉语:案件,案子,案,公案西班牙语"
555,"近义词汉语:常规,成规,定规,分规法语近义词汉语:惯例,向例,常例,定例,常规,老,规矩,老办法,老框框,老规矩,老例葡萄牙语近义词汉语:正常,如常,健康,正规,常规,好好儿,好端端,正常化,见怪不怪,例行葡萄牙语近义词汉语:常轨,常规,套套,框框俄语"
556,"近义词汉语:有,拥有,保有,领有,所有,具有,赋有,享有,富有,负有,具备,享,具,备,兼而有之,持有,独具,怀有,兼备,有了,有所,有着,装有,秉赋,实有,颇具,赋有,存有,抱有,兼有,兼具,不无俄语"
557,"近义词汉语:时机,天时,机会,机遇,机,会,时,隙,空子,火候,机时英语近义词汉语:机器,机,机械,机具葡萄牙语近义词汉语:飞机,铁鸟,机,飞行器德语"
558,"近义词汉语:物品,品,物料西班牙语"
559,"近义词汉语:计算机,电脑,微处理机,微电脑,微机,微型机,微处理器,处理器德语"
560,"近义词汉语:健康,康健,强健,健全,健旺,健壮,壮健,结实,强壮,精壮,壮实,硬实,敦实,茁壮,茁实,皮实,硬朗,矫健,健,状,身强体壮,虎背熊腰,虎头虎脑,铜筋铁骨,年富力强,膀大腰圆,膘肥体壮,年轻力壮,身强力壮,康泰,健朗,健硕,身心健康,佶德语近义词汉语:正常,如常,健康,正规,常规,好好儿,好端端,正常化,见怪不怪,例行葡萄牙语"
